name, author, rating, format, year
The Gray and Guilty Sea: An Oregon Coast Mystery (Garrison Gage Series Book 1),Scott William Carter,4.4,Kindle,2010
Chocolate Cream Pie Murder (A Hannah Swensen Mystery Book 24),Joanne Fluke,3.7,Kindle,2019
Winter's Secret: Clean Wholesome Mystery and Romance (Northern Intrigue Book 1),Lyn Cote,4.4,Kindle,2013
The Dark Canyon (A Sheriff Lansing Mystery Book 4),Micah S. Hackler,4.4,Kindle,2019
The Mystery at Chadwick House,Kate Parker,4.3,Kindle,2019
The Market Basing Mystery,,4.3,Kindle,2019
Foreclosed: A Mitzy Neuhaus Mystery,Traci Tyne Hilton,3.6,Kindle,2014
The Mystery of Smugglers Cove (FREE BOOKS FOR KIDS CHILDREN MIDDLE GRADE MYSTERY ADVENTURE) (The Mystery Series Book 1),Paul Moxham,4.4,Kindle,2014
Little Dead Riding Hood: A Dead Cold Mystery,Blake Banner,4.7,Kindle,2018
Murder in the House of Beads: A Mystery in Paradise (House of Beads Cozy Mystery Series Book 1),Mary Jane Forbes,4.3,Kindle,2012
Hollywood Assassin: A Psychological Suspense Thriller Book 1 (A Hollywood Alphabet Series Thriller),M.Z. Kelly,4.1,Kindle,2014
The Case of the Love Spell: A Hillcrest Witch Mystery (Hillcrest Witch Cozy Mystery Book 0),Amorette Anderson,4.7,Kindle,2018
Shot Through the Hearth (A Fixer-Upper Mystery),Kate Carlisle,,Mass Market Paperback,2019
Edit to Death (A Myrtle Clover Cozy Mystery Book 14),Elizabeth Spann Craig,5.0,Kindle,2019
The Mystery of Capital: Why Capitalism Triumphs in the West and Fails Everywhere Else,,4.2,Paperback,2003
Blood Into Wine: A Dead Cold Mystery,Blake Banner,4.5,Kindle,2019
Cooks~ Crooks and Cruises: A Humorous Cruise Ship Cozy Mystery (Cruise Ship Cozy Mysteries Book 2),A.R. Winters,4.9,Kindle,2019
The Betrayal of Lies~ Mystery with a Romantic Twist (Paradise Valley Mystery Series Book 5),Debra Burroughs,4.7,Kindle Edition,2013
About Thyme (The Thyme Witch Mysteries Book 1),Karny McFlynn,3.7,Kindle,2017
Murder in Chicago: Northwest Cozy Mystery Series,Dianne Harman,4.0,Kindle,2019
The Murder Pit (A Moose River Mystery Book 1),Jeff Shelby,4.2,Kindle,2014
Baking is Murder (Bee's Bakehouse Mysteries Book 1),Kathy Cranston,4.2,Kindle,2016
To Spell With It (A Moonstone Bay Cozy Mystery Book 4),Amanda M. Lee,,Kindle,2019
Vegetables and Vengeance (Peridale Cafe Cozy Mystery Book 17),Agatha Frost,,Kindle,2019
Miss Frost Solves A Cold Case: A Nocturne Falls Mystery (Jayne Frost Book 1),Kristen Painter,4.6,Kindle,2016
Bunburry - Drop Dead~ Gorgeous: A Cosy Mystery Series (Countryside Mysteries: A Cosy Shorts Series Book 5),Helena Marchmont,,Kindle,2019
The Affair of the Hideous Vase: A Short Silly Cozy Mystery,B.T. Alive,4.5,Kindle,2019
Wave of Deception: A Murder on Maui Mystery,Robert W Stephens,4.4,Kindle,2019
Dyeing Season (Dewberry Farm Mysteries Book 5),Karen MacInerney,4.9,Kindle,2019
A Murder Spells Trouble (The Kilorian Sisters: A Witches of Shadow Lake Mystery Book 1),K.J. Emrick,4.1,Kindle,2017
Dead Cold Mysteries Box Set #1: Books 1-4 (A Dead Cold Box Set),Blake Banner,4.7,Kindle,2017
Girl with a Gun: An Annie Oakley Mystery,,4.1,Kindle,2018
The Devil's Deal (A Raine Stockton Dog Mystery Book 13),Donna Ball,4.6,Kindle,2018
Let Us Prey: Gotcha Detective Agency Mystery Book 1,Jamie Lee Scott,4.3,Kindle,2011
A Merry Little Murder: A Violet Carlyle Cozy Historical Mystery (The Violet Carlyle Mysteries Book 4),Beth Byers,4.3,Kindle,2018
Dream Fragments: Stories from the Dream Doctor Mysteries,J.J. DiBenedetto,4.2,Kindle,2015
Murder Al Dente: The 9th Nikki Hunter mystery (Nikki Hunter mysteries),Nancy Skopin,4.8,Kindle,2019
Pumpkin Spice Murder (Frosted Love Cozy Mysteries Book 17),Summer Prescott,4.6,Kindle,2019
The Assignment,Geraldine Solon,4.0,Kindle,2012
Cupcakes~ Trinkets~ and Other Deadly Magic (Dowser Series Book 1),Meghan Ciana Doidge,4.4,Kindle,2014
Sleeping Dogs Don't Lie: An Animal Cozy Mystery (Albertus Eagle Detective Beagle Book 1),Chloe Grace,,Kindle,2019
Something Read Something Dead: A Lighthouse Library Mystery,Eva Gates,4.4,Hardcover,2019
Fatal Flirtation: A Cruise Ship Mystery (Cruise Ship Christian Cozy Mysteries Series Book 13),Hope Callaghan,4.9,Kindle,2018
Dark Drizzles (The Donut Mysteries Book 40),Jessica Beck,5.0,Kindle,2019
Sleeping Dogs Don't Lie: An Animal Cozy Mystery (Albertus Eagle Detective Beagle Book 1),Chloe Grace,,Kindle,2019
Fatal Flirtation: A Cruise Ship Mystery (Cruise Ship Christian Cozy Mysteries Series Book 13),Hope Callaghan,4.9,Kindle,2018
Dark Drizzles (The Donut Mysteries Book 40),Jessica Beck,5.0,Kindle,2019
Murder at the Mayan Temple (A Christian Cozy Mystery) (Starling and Swift Book 1),Mary Jane Hathaway,4.2,Kindle,2017
The Mystery of History~ Vol. 3: The Renaissance~ Reformation~ and Growth of Nations,Linda Lacour Hobar,3.9,Hardcover,2008
The Adrien English Mysteries 2: Books 4 - 6,Josh Lanyon,,Kindle,2019
Cozy Case Files: A Cozy Mystery Sampler~ Volume 2,,3.7,Kindle,2017
Conclusive Evidence: A Novel,Al Macy,4.9,Kindle,2019
Something Borrowed~ Something Blue and Murder (Fiona Fleming Cozy Mysteries Book 12),Patti Larsen,4.8,Kindle,2019
Life's a Beach Then You Die (Max Fried Mystery Book 1),Falafel Jones,4.0,Kindle,2013
Poisoned Pages (A Booktown Mystery Book 12),Lorna Barrett,4.5,Kindle,2018
The Obituary Society (An Obituary Society Novel Book 1),Jessica L. Randall,4.2,Kindle,2014
Manuscripts and Deadly Motives (Dune House Cozy Mystery Series Book 15),Cindy Bell,4.7,Kindle,2019
The Ascension Mysteries: Revealing the Cosmic Battle Between Good and Evil,David Wilcock,4.6,Paperback,2017
Bat Wings~ Rings & Apron Strings: A Cozy Witch Mystery (Spells & Caramels Book 10),Erin Johnson,4.9,Kindle,2019
Sharp Shooter (Tara Sharp Book 1),Marianne Delacourt,4.3,Kindle,2016
A Witch to Remember: A Wishcraft Mystery,Heather Blake,5.0,Kindle,2019
Senoia Cozy Mystery Boxed Set: Books 1 - 12,Susan Harper,4.7,Kindle,2018
The Bloodstained Bride: A gripping mystery with suspense and romance (A Palmchat Islands Mystery Book 4),Rachel Woods,4.7,Kindle,2019
Six Cats a Slayin' (Cat in the Stacks Mystery Book 10),Miranda James,4.6,Kindle,2018
Coyote Returns (A Sheriff Lansing Mystery Book 2),Micah S. Hackler,4.5,Kindle,2018
Whispering Pines Mysteries Box Set: Books 1-3,Shawn McGuire,4.9,Kindle,2018
Unbeliever (Psychological Suspense Novella) (Psychological Suspense Mystery Book 1),Paul Western-Pittard,4.3,Kindle,2014
This Spells Trouble (Private Eye Witch Cozy Mystery Book 1),Stacey Alabaster,4.1,Kindle,2019
Plotting for Murder (Cozy Mystery Bookshop Series (Large Print)),,,Paperback,2019
Moon Signs (Moon Mystery Series Book 1),Helen Haught Fanick,4.1,Kindle,2011
The Mystery of Hurtleberry House (The Reboot Files Book 1),C.L. Ragsdale,3.9,Kindle,2011
Muddy Waters (The Leafy Hollow Mysteries Book 4),Rickie Blair,4.8,Kindle,2017
The Root of Murder (Lovers in Crime Mystery Book 4),Lauren Carr,4.8,Kindle,2019
The Burning Issue of the Day (A Lady Hardcastle Mystery Book 5),T E Kinsey,,Kindle,2019
The Case of the Valiant Vizsla (The Thousand Islands Doggy Inn Mysteries Book 23),B.R. Snow,4.7,Kindle,2019
No Scone Unturned (Lexy Baker Cozy Mystery Series Book 12),Leighann Dobbs,4.4,Kindle,2016
The Mystery of Hurtleberry House (The Reboot Files Book 1),C.L. Ragsdale,3.9,Kindle,2011
Muddy Waters (The Leafy Hollow Mysteries Book 4),Rickie Blair,4.8,Kindle,2017
The Root of Murder (Lovers in Crime Mystery Book 4),Lauren Carr,4.8,Kindle,2019
The Burning Issue of the Day (A Lady Hardcastle Mystery Book 5),T E Kinsey,,Kindle,2019
The Case of the Valiant Vizsla (The Thousand Islands Doggy Inn Mysteries Book 23),B.R. Snow,4.7,Kindle,2019
No Scone Unturned (Lexy Baker Cozy Mystery Series Book 12),Leighann Dobbs,4.4,Kindle,2016
DON'T LIE TO ME (Eva Rae Thomas Mystery Book 1),Willow Rose,,Kindle,2019
Paper Dolls: A David and Trait Mystery,Shane Chastain,5.0,Paperback,2019
A Sudden Passing (A Rose Beckingham Murder Mystery Book 6),Blythe Baker,,Kindle,2019
Turquoise Lady (A Howard Moon Deer Mystery Book 5),,4.6,Kindle,2019
The Fixer~ Season 1: Complete: (A JC Bannister Action Thriller),Rex Carpenter,4.6,Kindle,2015
Spirited Sweets Mysteries: Books 1-4 (Spirited Sweets Paranormal Cozy Mystery),Stephanie Damore,4.5,Kindle,2018
The Book Supremacy (Bibliophile Mystery),Kate Carlisle,,Hardcover,2019
Throw a Monkey Wrench (An Emma Cassidy Mystery Book 1),Karen Chester,4.3,Kindle,2016
The Case of the Vision Spell: A Hillcrest Witch Mystery (Hillcrest Witch Cozy Mystery Book 5),Amorette Anderson,4.8,Kindle,2019
The Absent Author (A to Z Mysteries),Ron Roy,4.5,Paperback,1997
Throw a Monkey Wrench (An Emma Cassidy Mystery Book 1),Karen Chester,4.3,Kindle,2016
The Case of the Vision Spell: A Hillcrest Witch Mystery (Hillcrest Witch Cozy Mystery Book 5),Amorette Anderson,4.8,Kindle,2019
Cat Chase the Moon: A Joe Grey Mystery (Joe Grey Mystery Series),Shirley Rousseau Murphy,,Hardcover,2019
The Absent Author (A to Z Mysteries),Ron Roy,4.5,Paperback,1997
The Hanover Square Affair (Captain Lacey Regency Mysteries Book 1),Ashley Gardner,4.1,Kindle,2014
First Degree Murder (Lantern Beach P.D. Book 3),Christy Barritt,4.8,Kindle,2019
Murder in Just Cause: A Doyle & Acton Mystery (The Doyle & Acton Mystery Series Book 9),Anne Cleeland,4.5,Kindle,2019
Peppermint Bark & Murder : A Sweet Treats Cozy Mystery Book 12,Lori Woods,4.7,Kindle,2018
A Death Displaced (Lansin Island Paranormal Mysteries Book 1),Andrew Butcher,3.7,Kindle,2016
Almost Midnight: A Novel (Mike Bowditch Mysteries),Paul Doiron,,Hardcover,2019
God and the Mystery of Human Suffering: A Theological Conversation across the Ages,,5.0,Paperback,2011
Manhattan (The Erin O'Reilly Mysteries),Steven Henry,4.5,Paperback,2019
The Mystery of Marriage 20th Anniversary Edition: Meditations on the Miracle,Mike Mason,4.7,Paperback,2005
The Mortal Blow (Lady Fan Mystery Book 5),Elizabeth Bailey,,Kindle,2019
Take the Monkeys and Run (A Barbara Marr Murder Mystery~ Book 1),Karen Cantwell,4.1,Kindle,2013
Burned to a Crisp: A Gingerbread Hag Mystery,K. A. Miltimore,5.0,Paperback,2019
The Inspector Graham Mysteries: Books 1-4 (The Inspector David Graham Series Boxset Book 1),Alison Golden,4.6,Kindle,2017
Reindeer & Robberies: A Cruise Ship Mystery (Cruise Ship Christian Cozy Mysteries Series Book 15),Hope Callaghan,4.8,Kindle,2018
Detective Camp (A to Z Mysteries Super Edition~ No. 1),Ron Roy,4.5,Paperback,2006
The Glenister Papers (The Rannoch Fraser Mysteries Book 17),Tracy Grant,,Kindle,2019
The Mystery of Nils. Part 1 - Norwegian Course for Beginners. Learn Norwegian - Enjoy the Story.,Werner Skalla,4.8,Paperback,2014
Witches' Brew (Witch Cozy Mystery) (Witches and Wine Book 1),Morgana Best,4.4,Kindle,2017
The Mystery of History Volume 1~ Audio Book Set (10 Audio CDs),Linda Lacour Hobar,5.0,Audio CD,2010
A Noël Killing (A Provençal Mystery),M. L. Longworth,,Paperback,2019
A Sight for Psychic Eyes (Piper Ashwell Psychic P.I. Book 0),Kelly Hashway,4.5,Kindle,2018
Murder Undeniable: a gripping murder mystery (Kat and Mouse Book 1),Anita Waller,4.3,Kindle,2018
Best American Mystery Stories 2018 (The Best American Series ®),,4.5,Paperback,2018
Meows~ Magic & Murder (Lake Forest Witches Book 1),Madison Johns,4.0,Kindle,2015
Gator Bait (A Miss Fortune Mystery~ Book 5),Jana DeLeon,4.8,Kindle,2014
Prologue to Murder (Bookstore Mystery),Lauren Elliott,,Mass Market Paperback,2019
Tahoe Deathfall (An Owen McKenna Mystery Thriller Book 1),Todd Borg,4.5,Kindle,2001
Gifted: A Brainrush Novella (Brainrush Series),Richard Bard,4.3,Kindle,2016
Gator Bait (A Miss Fortune Mystery~ Book 5),Jana DeLeon,4.8,Kindle,2014
Prologue to Murder (Bookstore Mystery),Lauren Elliott,,Mass Market Paperback,2019
Tahoe Deathfall (An Owen McKenna Mystery Thriller Book 1),Todd Borg,4.5,Kindle,2001
Gifted: A Brainrush Novella (Brainrush Series),Richard Bard,4.3,Kindle,2016
Bye Bye Birdy: A Sanibel Island Mystery (Sanibel Island Mysteries),Jennifer Lonoff Schiff,5.0,Paperback,2019
Sliced Up: A Cozy Murder Mystery,Lyndsey Cole,4.1,Kindle,2016
Tea Leaves~ Jealousy~ and Murder (A Sullivan Sisters Mystery Book 4),Jenna St. James,4.8,Kindle,2019
FORGET ME NOT - MARK KANE MYSTERIES - BOOK ONE: A Private Investigator Clean Mystery & Suspense Series. Murder mysteries with more Twists and Turns than a Roller Coaster.,John Hemmings,4.3,Kindle,2015
The Mystery,Samuel Hopkins Adams,3.8,Kindle,2012
Wishful Thinking,Bella Emy,4.6,Kindle,2019
How to Outline A Cozy Mystery: Workbook,Sara Rosett,4.4,Paperback,2018
The Chocolate Shark Shenanigans (Chocoholic Mystery Book 17),JoAnna Carl,,Kindle,2019
Storm Crazy: A paranormal romance saga (Destiny Paramortals Book 1),Livia Quinn,4.2,Kindle,2014
Old-School Witch (A Riddler's Edge Cozy Mystery #6),A.A. Albright,5.0,Kindle,2019
A Bidder End (Antiques & Collectibles Mysteries Book 7),Ellery Adams,4.4,Kindle,2019
The Birthday Murders (Sky High Pies Cozy Mysteries Book 26),Mary Maxwell,5.0,Kindle,2019
In Like Flynn: A Molly Murphy Mystery (Molly Murphy Mysteries),Rhys Bowen,4.6,Paperback,2015
Death In December - A Short Mystery: A Jayne Belmont Mystery Series (Jayne Belmont Mysteries Book 1),Shonah Stevens,4.2,Kindle,2016
If She Saw (A Kate Wise Mystery—Book 2),Blake Pierce,4.4,Kindle,2018
Candy Apple Killer (Apple Orchard Cozy Mystery Book 3),Chelsea Thomas,4.6,Kindle,2019
Ballpark Mysteries: The Dugout boxed set (books 1-4),David A. Kelly,4.8,Paperback,2016
Plum Tea Crazy (A Tea Shop Mystery),Laura Childs,4.4,Mass Market Paperback,2019
Babylon Mystery Religion: Ancient and Modern,Ralph Woodrow,4.3,Paperback,
Never Say Spy (The Never Say Spy Series Book 1),Diane Henders,4.3,Kindle,2011
Eaves of Destruction (A Fixer-Upper Mystery Book 5),Kate Carlisle,4.7,Kindle,2017
Dawn Girl: A Gripping Serial Killer Thriller,Leslie Wolfe,4.6,Kindle,2016
#YOLO (Ruby Knight Chronicles Book 2),KM Pyne,5.0,Kindle,2017
Ballpark Mysteries Super Special #1: The World Series Curse,David A. Kelly,4.5,Paperback,2016
A Friend of Silence (A Roger and Bess Mystery Book 1),M. Lee Prescott,3.9,Kindle,2013
Murder in the First Edition (Bookstore Mystery),Lauren Elliott,,Mass Market Paperback,2019
Ballpark Mysteries #12: The Rangers Rustlers,David A. Kelly,4.8,Paperback,2016
Wedding Cake and Woes (Peridale Cafe Cozy Mystery Book 15),Agatha Frost,4.9,Kindle,2018
Ballpark Mysteries #12: The Rangers Rustlers,David A. Kelly,4.8,Paperback,2016
Wedding Cake and Woes (Peridale Cafe Cozy Mystery Book 15),Agatha Frost,4.9,Kindle,2018
The Mystery of the Blue Dolphins (A Dog Detective Series Book 1),Sandra Baublitz,3.9,Kindle,2014
Bunburry -  A Taste of Murder: A Cosy Mystery Series (Countryside Mysteries: A Cosy Shorts Series Book 3),Helena Marchmont,4.4,Kindle,2018
Hidden Secrets: A Whispering Pines Mystery~ Book 4,Shawn McGuire,4.7,Kindle,2018
Two-Minute Mysteries (Apple Paperbacks),Donald J. Sobol,4.4,Paperback,1991
The Vanishing Man: A Prequel to the Charles Lenox Series (Charles Lenox Mysteries Book 12),Charles Finch,4.8,Kindle,2019
Swamp Sniper (A Miss Fortune Mystery~ Book 3),Jana DeLeon,4.8,Kindle,2013
Justice & Jealousy: A Cozy Sleuth Mystery! (The Amelia Lucas Mystery Series Book 1),Ellie Blake,2.4,Kindle,2015
Next Door (A Chloe Fine Psychological Suspense Mystery—Book 1),Blake Pierce,4.3,Kindle,2018
Lily's Homecoming Under Fire Calla Lily Mystery #1 (Calla Lily Mystery Series),Anna Celeste Burke,4.9,Kindle,2019
Merry Wrath Mysteries Boxed Set Vol. III (Books 7-9),Leslie Langtry,4.8,Kindle,2019
The London Eye Mystery,Siobhan Dowd,4.2,Paperback,2009
Once Upon A Murder (A Fairy Tale Mystery Book 1),D.E. Dennis,4.6,Kindle,2019
Terns of Endearment: A Meg Langslow Mystery (Meg Langslow Mysteries),Donna Andrews,,Hardcover,2019
Dying for an Education (Hang Ten Australian Cozy Mystery Book 10),Stacey Alabaster,4.7,Kindle,2019
Unveiled Mysteries (Saint Germain Series; Vol 1),,4.8,Hardcover,1989
Thicker than Blood (Thicker than Blood series Book 1),C. J. Darlington,4.5,Kindle,2013
Later Gator (A Miss Fortune Mystery Book 9),Jana DeLeon,4.8,Kindle,2016
Mystery on Church Hill (The Virginia Mysteries),Steven K. Smith,4.7,Paperback,2013
Claws for Concern (Cat in the Stacks Mystery),Miranda James,4.6,Mass Market Paperback,2019
Yesterday's Lost (Yesterday's Mysteries),Sam Cheever,4.5,Kindle,2018
Heirlooms and Homicide (Hearts Grove Cozy Mystery Book 1),Danielle Collins,4.6,Kindle,2019
The Complete Murdoch Mysteries Collection: Except the Dying; Under the Dragon's Tail; Poor Tom is Cold; Let Loose the Dogs; Night's Child; Vices of My Blood; Journeyman to Grief,Maureen Jennings,4.6,Kindle,2013
Revealed in Ephesians: The Mystery of Who I Am in Christ,Briana Nei,4.9,Paperback,2019
Tripwires,,,Kindle Edition,2019
Veiled Secrets: A Whispering Pines Mystery~ Book 6,Shawn McGuire,4.9,Kindle,2019
Armed and Fabulous (Lexi Graves Mysteries Book 1),Camilla Chafer,4.2,Kindle,2013
Cosmic Mysteries: The Elusive Path Within Christianity,,,Paperback,2019
A Tale of Mer-der: A Paranormal Witch Cozy Mystery (His Ghoul Friday Book 1),Morgana Best,4.2,Kindle,2019
Purrfect Secret (The Mysteries of Max Book 8),Nic Saint,4.1,Kindle,2019
Purrfect Alibi (The Mysteries of Max Book 9),Nic Saint,5.0,Kindle,2019
Unveiled Mysteries (Saint Germain Series; Vol 1),,4.8,Hardcover,1989
Thicker than Blood (Thicker than Blood series Book 1),C. J. Darlington,4.5,Kindle,2013
Later Gator (A Miss Fortune Mystery Book 9),Jana DeLeon,4.8,Kindle,2016
Mystery on Church Hill (The Virginia Mysteries),Steven K. Smith,4.7,Paperback,2013
Claws for Concern (Cat in the Stacks Mystery),Miranda James,4.6,Mass Market Paperback,2019
Yesterday's Lost (Yesterday's Mysteries),Sam Cheever,4.5,Kindle,2018
Heirlooms and Homicide (Hearts Grove Cozy Mystery Book 1),Danielle Collins,4.6,Kindle,2019
The Complete Murdoch Mysteries Collection: Except the Dying; Under the Dragon's Tail; Poor Tom is Cold; Let Loose the Dogs; Night's Child; Vices of My Blood; Journeyman to Grief,Maureen Jennings,4.6,Kindle,2013
Revealed in Ephesians: The Mystery of Who I Am in Christ,Briana Nei,4.9,Paperback,2019
Tripwires,,,Kindle Edition,2019
Veiled Secrets: A Whispering Pines Mystery~ Book 6,Shawn McGuire,4.9,Kindle,2019
Armed and Fabulous (Lexi Graves Mysteries Book 1),Camilla Chafer,4.2,Kindle,2013
Cosmic Mysteries: The Elusive Path Within Christianity,,,Paperback,2019
A Tale of Mer-der: A Paranormal Witch Cozy Mystery (His Ghoul Friday Book 1),Morgana Best,4.2,Kindle,2019
Hidden Secrets: A Whispering Pines Mystery~ Book 4,Shawn McGuire,4.7,Kindle,2018
Purrfect Secret (The Mysteries of Max Book 8),Nic Saint,4.1,Kindle,2019
Purrfect Alibi (The Mysteries of Max Book 9),Nic Saint,5.0,Kindle,2019
the Accidental Audience: a Colbie Colleen Cozy~ Suspense Mystery: "Settle in for a cozy read!",Faith Wood,4.7,Kindle,2015
Above the Fold & Below the Belt (An Avery Shaw Mystery Book 14),Amanda M. Lee,4.9,Kindle,2019
Aspen Allegations (A Sutton Massachusetts Mystery Book 1),Lisa Shea,4.0,Kindle,2013
A Catered New Year’s Eve (A Mystery With Recipes),Isis Crawford,,Hardcover,2019
Mind Your Manors (A Flamingo Realty Mystery Book 1),CeeCee James,4.5,Kindle,2018
Hemlocked and Loaded (Spellbound Paranormal Cozy Mystery Book 9),Annabel Chase,4.8,Kindle,2017
Unlocking the Mysteries of Creation~ The Explorer's Guide to the Awesome Works of God~ Second Edition,Dennis R Petersen,4.9,Hardcover,2012
Scent of a Killer: An Ella Sweeting Aromatherapy Magic Cozy Mystery (Ella Sweeting: Witch Aromatherapist Cozies Book 1),Lisbeth Reade,4.1,Kindle,2015
The Haunting of Abram Mansion: A Riveting Haunted House Mystery,Alexandria Clarke,4.4,Kindle,2019
Lady Rample and the Ghost of Christmas Past (Lady Rample Mysteries Book 5),Shéa MacLeod,4.2,Kindle,2018
Mistaken Trust: a crime suspense thriller (Jewels Trust Book 1),Shirley Spain,4.3,Kindle,2014
Soldiers of Fortune (A Miss Fortune Mystery Book 6),Jana DeLeon,4.8,Kindle,2015
Witch out of Luck (A Blair Wilkes Mystery Book 6),Elle Adams,4.5,Kindle,2019
Moon Mysteries,,4.8,Perfect Paperback,2011
Death Waits in the Dark (A Writer's Apprentice Mystery Book 4),Julia Buckley,4.6,Kindle,2019
Murder on Main: A Cruise Ship Mystery (Cruise Ship Christian Cozy Mysteries Series Book 12),Hope Callaghan,4.8,Kindle,2017
Murder at the Dog Training Academy (Wagging Tail Cozy Mystery Book 4),Cindy Bell,4.7,Kindle,2019
Cinnamon Cookies & Murder: A Sweet Treats Cozy Mystery Book 11,Lori Woods,4.5,Kindle,2018
Dog Days Murderous Nights: Winnona Peaks Mysteries Book 1,Emily Page,3.7,Kindle,2015
Rhapsody in Red (A Preston Barclay Mystery Book 1),Donn Taylor,4.6,Kindle,2018
Much Ado about Wicked Witness (Paranormal in Manhattan Mystery: A Cozy Mystery Book 19),Lotta Smith,4.5,Kindle,2019
Final Witness,James Scott Bell,4.6,Kindle,2014
Ballpark Mysteries #6: The Wrigley Riddle,David A. Kelly,4.8,Paperback,2013
Mysteries of Treasure Cove Cozy Mystery Boxed Set,Meredith Potts,3.7,Kindle,2018
Probable Claws: A Mrs. Murphy Mystery,Rita Mae Brown,4.0,Mass Market Paperback,2019
A Body in the Backyard (Myrtle Clover Mysteries Book 4),Elizabeth Spann Craig,4.1,Kindle,2012
Killer Climate (The Campervan Bushman Mystery Series Book 1),Alannah Foley,3.5,Kindle,2015
Conductor of Light (Free Short Story) (Herringford and Watts Mysteries),Rachel McMillan,3.4,Kindle,2017
Hushabye (A Kate Redman Mystery: Book 1) (The Kate Redman Mysteries),Celina Grace,4.1,Kindle,2013
Motel of the Mysteries,,4.6,Paperback,1979
Murder at the Old House: A gripping and unputdownable cozy mystery novel (A Melissa Craig Mystery Book 10),Betty Rowlands,4.5,Kindle,2019
